        0.00000000001000000000,       -0.00000838502388976669
    10000.00000000000909494702,       -0.00000838502388976669
    20000.00000000000727595761,       -0.00000838502388976669
    30000.00000000000727595761,       -0.00000838502388976669
    40000.00000000000727595761,       -0.00000838502388976669
    50000.00000000000727595761,       -0.00000838502388976669
    60000.00000000000727595761,       -0.00000838502388976669
    70000.00000000000000000000,       -0.00000838502388976669
    80000.00000000000000000000,       -0.00000838502388976669
    90000.00000000000000000000,       -0.00000838502388976669
   100000.00000000000000000000,       -0.00000838502388976669
   110000.00000000000000000000,       -0.00000838502388976669
   120000.00000000000000000000,       -0.00000838502388976669
   130000.00000000000000000000,       -0.00000838502388976669
   140000.00000000000000000000,       -0.00000838502388976669
   150000.00000000000000000000,       -0.00000838502388976669
   160000.00000000000000000000,       -0.00000838502388976669
   170000.00000000000000000000,       -0.00000838502388976669
   180000.00000000000000000000,       -0.00000838502388976669
   190000.00000000000000000000,       -0.00000838502388976669
   200000.00000000000000000000,       -0.00000838502388976669
   210000.00000000000000000000,       -0.00000838502388976669
   220000.00000000000000000000,       -0.00000838502388976669
   230000.00000000000000000000,       -0.00000838502388976669
   240000.00000000000000000000,       -0.00000838502388976669
   250000.00000000000000000000,       -0.00000838502388976669
   260000.00000000000000000000,       -0.00000838502388976669
   270000.00000000000000000000,       -0.00000838502388976669
   280000.00000000000000000000,       -0.00000838502388976669
   290000.00000000000000000000,       -0.00000838502388976669
   300000.00000000000000000000,       -0.00000838502388976669
   310000.00000000000000000000,       -0.00000838502388976669
   320000.00000000000000000000,       -0.00000838502388976669
   330000.00000000000000000000,       -0.00000838502388976669
   340000.00000000000000000000,       -0.00000838502388976669
   350000.00000000000000000000,       -0.00000838502388976669
   360000.00000000000000000000,       -0.00000838502388976669
   370000.00000000000000000000,       -0.00000838502388976669
   380000.00000000000000000000,       -0.00000838502388976669
   390000.00000000000000000000,       -0.00000838502388976669
   400000.00000000000000000000,       -0.00000838502388976669
   410000.00000000000000000000,       -0.00000838502388976669
   420000.00000000000000000000,       -0.00000838502388976669
   430000.00000000000000000000,       -0.00000838502388976669
   440000.00000000000000000000,       -0.00000838502388976669
   450000.00000000000000000000,       -0.00000838502388976669
   460000.00000000000000000000,       -0.00000838502388976669
   470000.00000000000000000000,       -0.00000838502388976669
   480000.00000000000000000000,       -0.00000838502388976669
   490000.00000000000000000000,       -0.00000838502388976669
   500000.00000000000000000000,       -0.00000838502388976669
   510000.00000000000000000000,       -0.00000838502388976669
   520000.00000000000000000000,       -0.00000838502388976669
   530000.00000000000000000000,       -0.00000838502388976669
   540000.00000000000000000000,       -0.00000838502388976669
   550000.00000000000000000000,       -0.00000838502388976669
   560000.00000000000000000000,       -0.00000838502388976669
   570000.00000000000000000000,       -0.00000838502388976669
   580000.00000000000000000000,       -0.00000838502388976669
   590000.00000000000000000000,       -0.00000838502388976669
   600000.00000000000000000000,       -0.00000838502388976669
   610000.00000000000000000000,       -0.00000838502388976669
